Temperature (C),Humidity (%),Sunlight Hours,Voltage (V),Electricity Generated (kWh)
24.86430788,88.4398969,7.983504427,25.1875999,0.050271329
28.24851467,27.55471885,7.190692919,27.73382989,0.049856364
19.03418396,85.23608978,10.00311142,36.05732745,0.090171366
29.29989696,83.9504608,4.58540079,27.73115747,0.031789618
35.13580823,56.77523373,4.715827064,24.09307059,0.028404689
34.00402324,70.74371903,9.215789711,21.29980521,0.049073631
18.84749762,50.52338086,7.895525706,21.58983497,0.042615774
18.73123674,64.10242043,10.323322,35.20094412,0.09084767
21.70435919,43.84031562,11.3301667,28.89605982,0.081849294
24.02686816,41.08113138,7.106935021,34.52362244,0.061339285
25.21138954,60.47608503,8.771280213,33.64574244,0.073779059
31.99243042,54.86907719,8.005573022,22.70724924,0.045446135
16.4170108,60.56754584,11.85288525,22.85775868,0.067732598
15.86681761,40.06624069,10.64867526,35.10684031,0.093460335
24.79776407,45.68704823,11.29390167,34.42536587,0.097199174
32.4290923,25.87285724,6.034720701,27.56061534,0.041580154
19.83588357,23.65934606,10.18021139,21.54844527,0.054841932
31.03761203,37.74199908,6.1237858,20.24196043,0.030989357
21.49570345,25.19728015,5.669940267,25.76313899,0.036518865
37.15215272,27.2642296,11.55412928,20.18444547,0.058303423
37.39224861,76.90498838,4.154435334,24.60145242,0.025551286
22.43218011,22.72115879,11.72310963,28.3900148,0.083204814
20.74984385,66.12599558,5.194095176,22.42831531,0.029123701
25.2825993,39.07904242,10.55550465,22.08555516,0.058281045
21.01328963,81.00819765,6.207380425,37.92874871,0.058859543
31.80959608,53.94945992,6.805618619,31.70940058,0.053950522
35.65161711,41.39035215,5.734061691,38.68911374,0.055461441
31.82730327,56.2347255,8.68411234,26.91652328,0.058436528
35.60876118,46.73706133,6.78476438,33.54289875,0.056895166
24.92480406,59.50107453,9.259144316,24.09383349,0.05577207
18.90792427,28.01730078,4.125178544,32.36680635,0.033379714
33.44877368,89.7893352,4.514999068,22.5917146,0.025500393
24.01186263,49.78891144,4.797289222,20.04161278,0.024036353
31.78177063,44.37614478,7.351949482,38.63063603,0.071002621
21.76609855,69.71468938,10.51836938,31.09788752,0.081774767
17.03074087,45.47295845,11.10542328,38.53881326,0.106997459
39.81454489,78.32920135,5.95848592,26.67663047,0.039738082
18.9050377,51.79895071,8.594957794,26.55572138,0.057061326
39.71052485,70.36908893,10.14691994,28.01310004,0.071061671
39.43199831,27.52172515,6.310635439,34.12081968,0.053831013
34.8454526,79.22834299,7.272061894,31.31617268,0.056933287
31.48557405,71.50025907,8.191793621,38.50709814,0.07886055
29.44517626,34.82017449,5.078998771,20.50881802,0.026041065
36.65253863,30.17002068,4.20785835,34.16391876,0.035939233
22.23598804,42.14046441,5.222446475,26.60655379,0.034737826
26.69203031,88.32494102,9.01482897,23.60467304,0.053198023
30.48474923,37.97821022,4.588946092,30.20791245,0.03465562
25.2797619,51.92890463,5.517570919,30.10127568,0.041521481
25.68716135,22.1014158,6.702831086,22.74022057,0.038105964
23.25711669,47.80592707,4.622960514,24.03792112,0.02778159
29.10579542,59.99240108,5.533594169,28.1632933,0.038961059
36.2643632,86.71872288,11.29015831,28.17622825,0.079528519
20.03820945,56.17152315,4.154393058,26.35116279,0.027368272
38.36082597,77.33751283,9.227455393,22.97090303,0.052990746
32.22719134,58.29893498,7.075271447,20.08747358,0.035531082
35.58183032,22.85495094,9.381189915,39.40470125,0.092415746
28.90476732,42.05057926,8.709533763,38.86998459,0.084634861
34.48791754,60.28846555,5.787990035,29.67300758,0.042936768
15.40500993,86.54157762,10.7776759,39.90103507,0.107510106
35.45951062,80.13912518,7.935523061,33.47308662,0.066406613
16.00347148,35.98489299,10.58028815,21.37715075,0.056544104
37.24783441,35.4076881,7.24810029,22.35436398,0.040506668
39.79906868,34.0821077,11.87748443,38.32221688,0.113792884
22.35168655,84.57492274,10.16391487,32.60104404,0.082838559
20.25796391,79.68663072,11.72760164,36.86367253,0.108080617
34.1340841,74.24184026,8.114611831,37.96539299,0.077018607
21.32565852,47.491458,7.789529058,28.95884023,0.056393932
36.63905958,55.3066493,10.04363047,20.97051903,0.052655036
17.5710648,52.50322214,11.0423301,23.76560698,0.065606919
18.14887991,37.73786753,11.71316637,21.33143895,0.062464673
39.47878888,55.35196323,6.596415248,23.77479691,0.039207108
31.84597246,22.13475835,10.38963659,28.21065853,0.073274623
36.17218061,29.22672614,5.685164781,22.36393621,0.031785666
23.10823443,82.06127173,8.364594774,23.33466496,0.048796254
31.91209374,72.61758369,5.438785187,28.91643564,0.03931757
29.85604568,49.60078863,6.779178894,26.80341901,0.045426293
30.078753,56.20052536,11.45086694,29.35316248,0.084029789
32.06331149,45.89992202,5.168725598,28.58344056,0.03693499
29.38397933,71.8545907,9.059207161,32.88956052,0.074488336
25.72655923,74.89310255,8.743634183,38.74379098,0.084690384
21.89806736,73.42996331,4.965906822,22.15728677,0.027507755
34.21453327,70.58282074,6.60783235,21.98520299,0.036318634
20.65681075,34.31530371,8.503852036,37.05612222,0.078779945
32.30885765,43.65789855,5.497428872,30.12793409,0.041406544
20.83332057,52.88918045,10.40498925,35.32810047,0.091897126
30.63325425,43.1555094,11.77725208,24.30843807,0.071571651
33.67695668,72.84581401,5.7180752,36.57725146,0.052287869
20.46784722,43.0547467,5.495295718,38.47693248,0.052860531
16.49858252,29.67624607,7.639480574,32.70966031,0.062471204
18.27434357,47.93283164,9.982122217,22.11758043,0.055195098
30.14992418,88.59401029,6.252804882,37.90589628,0.059254543
36.23616016,35.81169891,4.15903927,35.84975455,0.037275134
16.12492053,62.85110613,8.329765024,35.01755553,0.072922002
33.35378148,50.30811349,11.65280454,20.73456378,0.060403955
23.53296615,24.97171974,7.130214843,35.97925051,0.064134947
26.96320925,54.15136242,7.361076433,22.75902021,0.041882722
38.22148875,69.15150301,11.75121374,24.44772352,0.071822606
23.29928762,55.92539831,9.556860893,31.5426967,0.075362291
26.63342335,81.04742446,9.753375383,25.29961546,0.061689162
15.34206037,40.22559117,8.501616043,33.22696413,0.070620723
17.039968,26.03744199,11.79687369,32.16140895,0.09485102
21.46478978,85.55959282,9.510931875,22.16299196,0.052697677
15.69630602,46.47374447,11.16026201,33.12029159,0.092407783
30.78438315,60.3483886,9.595030926,38.4790982,0.092302034
25.65995892,75.44021883,9.880926599,23.2221981,0.057364209
28.70363007,42.70195647,6.323287377,31.94124042,0.050493411
19.36617965,70.13151767,6.427829584,26.83730744,0.04312641
22.39830074,29.47931949,10.2638772,29.19223344,0.074906375
31.59561187,40.3905623,6.373650313,25.74000358,0.041014445
39.13256809,30.12974453,8.502160566,27.08261273,0.05756518
16.26041934,76.78613909,5.994818487,20.57823647,0.030840698
37.25960802,35.58544647,10.53586705,39.63103476,0.104386828
29.42203003,70.21824888,4.88401081,32.49599844,0.039677702
29.09798917,86.03088781,10.63557312,30.01411181,0.07980432
27.50696338,56.94405463,8.821838404,27.67430699,0.061034566
16.73485215,57.80204346,5.495276279,30.78749118,0.042296442
17.24692129,52.27234977,8.336283084,27.60211997,0.057524771
30.02280014,42.81231004,6.259990695,27.19815855,0.042565055
23.52396429,53.29585216,6.587738678,29.27893083,0.048220486
37.93170166,62.19652726,6.812224333,25.51966067,0.043461413
25.16476343,89.01941005,4.506553976,23.600998,0.026589793
18.58203647,85.64351915,11.88769348,31.13211796,0.092522269
32.86797084,80.35070708,4.252277025,36.85530872,0.039179746
22.33383554,82.2391375,9.299974985,23.05656355,0.053606366
28.13675768,52.74944283,6.969821182,20.65468681,0.035989868
32.44581964,66.0211029,9.168082328,24.9362349,0.057154364
37.50660278,82.65467061,6.849986025,39.59441287,0.067805294
34.80477987,47.50655355,9.39000517,36.57516147,0.085860239
31.9090267,87.32337348,9.833884076,31.91732107,0.078467809
31.99082956,49.10502434,9.524421123,38.5849783,0.091874896
38.6481161,62.07578658,4.911695851,28.90558234,0.035493857
22.39560244,69.68632993,9.255145877,39.66561205,0.091777756
15.02780235,86.54144092,6.239900396,25.9260409,0.040443978
21.79886398,37.12313918,4.230410965,24.80611499,0.026235015
20.44728449,72.22916848,7.318645375,32.76096402,0.059941469
31.54586463,56.45709103,7.468344822,27.56307936,0.051462645
30.84278999,38.79899984,7.737393067,32.52731084,0.062919147
29.83653457,74.36247879,9.638593323,26.09991037,0.062891605
15.40608608,58.65555961,6.470750473,32.35836514,0.052345727
33.21945136,66.26816745,6.522244105,25.51492521,0.041603643
23.08826031,42.6030748,4.48441805,21.01944138,0.023564991
31.62639973,53.68917663,9.494569728,38.24271804,0.090774538
28.91446071,63.21479757,8.542608731,37.66410404,0.080437426
23.56827314,48.343757,6.795400902,39.41596299,0.066961818
18.36440668,33.88607779,9.641511831,34.33054352,0.082749585
17.36047244,87.31483446,8.298861994,33.65442355,0.069823354
35.78795833,55.8027278,7.753959567,31.1800614,0.060442234
37.95993855,71.37442592,8.090596349,22.51884833,0.045547728
31.24470117,48.77330355,9.090785002,23.78470622,0.054055413
17.58585287,44.85922348,9.280020837,25.78939377,0.059831528
25.05068042,48.50150089,6.311662553,37.80312725,0.059650146
33.22348,48.64376506,5.125946907,23.45939049,0.030062898
34.4955221,58.09260812,5.25307345,38.45746349,0.05050497
17.95546556,58.0428909,9.115127087,30.45571466,0.069401927
15.00076797,54.80076711,10.98298629,34.31139271,0.094210389
32.80342615,29.43500494,7.275970227,22.20488973,0.040390529
23.9149044,54.7252835,5.356161283,25.38067098,0.033985742
21.36203329,31.83727303,10.05281999,39.17037216,0.098443175
15.32243674,28.82950504,10.6599158,25.32299894,0.067485259
28.50748517,85.28520021,11.04465954,25.93043441,0.071598205
36.27876839,62.34650092,8.854651431,23.9519477,0.053021537
38.94079116,66.16430407,10.88582848,22.58147331,0.061454511
29.14362377,48.12555692,4.123319668,24.66515283,0.025425577
27.86153319,83.62866243,4.857886414,32.84653784,0.039891187
17.12640964,64.65513427,4.740608536,29.10735467,0.034496644
28.72182004,73.84189087,9.700837474,31.07511673,0.075363664
24.49947697,45.79937283,4.556654268,22.44729658,0.025571142
30.17838202,87.20083166,7.97091498,36.04232894,0.071822585
24.7181587,77.43229031,7.781655189,35.68189401,0.069416049
21.00747809,79.77639241,6.485628188,20.43179822,0.033128262
17.37413188,32.05359872,10.96324136,27.67030189,0.07583905
22.87296111,38.96742455,5.363465615,21.37541204,0.028661572
17.41612086,39.99386198,6.819702275,35.84211559,0.061108139
19.42242377,38.96364563,10.193372,34.74539366,0.088543181
39.68340396,79.87857135,4.243378515,38.03976189,0.040354277
26.10258892,22.23193566,9.383603202,24.72807918,0.058009621
28.29679416,25.32699923,10.53118181,29.12591766,0.076682584
36.84046322,39.17404094,11.45814271,23.68975754,0.067860156
39.88922251,33.99110823,11.01037312,27.42469869,0.075489041
29.56786123,36.23017297,6.555072935,30.44486503,0.049892078
35.31184553,75.85602325,8.690913131,21.0666158,0.045772032
23.17352561,59.41886157,4.618347945,34.29740821,0.039599341
22.64359894,20.40394629,6.062960028,30.86586721,0.04678463
25.06759302,50.0525936,4.75377903,36.57918034,0.043472335
31.81268157,48.55194488,6.521498321,25.43561002,0.041469572
32.05479223,27.97616886,11.00149771,38.06642211,0.104696914
22.88098587,67.3299252,6.777334717,39.97388506,0.0677291
18.3302481,69.14680319,8.495184824,38.38596877,0.081523975
30.80990641,70.46252533,7.467046785,35.55784952,0.066378031
18.20814655,70.99296619,7.671332194,36.24737606,0.069516416
29.46231271,20.00369789,11.75657641,31.47488485,0.092509222
32.3355532,86.77445627,6.369235746,23.80307726,0.037901853
32.51528741,76.99461369,9.018595756,33.5408137,0.07562276
33.83680277,83.27871876,7.360501357,34.25506004,0.063033604
36.82148554,21.09503067,4.489169448,39.70770281,0.044563652
27.4989748,85.37011571,7.914646653,30.82602633,0.060994277
33.25622974,76.68519701,10.50674663,25.4273803,0.066789761
30.47931838,78.60534001,4.790023749,33.67345043,0.040324157
19.66599849,26.53011693,4.556734779,39.58751639,0.045097453
15.64224112,71.71446202,5.229052163,23.54427817,0.030778565
22.11353464,87.19416827,10.11520089,26.51995837,0.067063677
26.07584266,67.4983139,9.791963073,30.83761908,0.075490207
30.42764861,59.93929832,8.520142151,23.4042927,0.049851975
36.24898326,86.19407744,7.745811233,20.44441279,0.039589641
19.90614292,51.00559852,11.10660652,26.73966245,0.074246727
18.13874475,61.95054964,10.13358259,37.30741603,0.094514445
39.08699869,53.34368054,10.49553801,20.86936799,0.054758811
17.70111398,85.2992355,10.50609841,28.57858118,0.075062347
26.96227675,25.32593087,9.141737238,35.24401546,0.080547882
29.63909322,55.07837906,7.664116995,39.06365194,0.0748471
28.53436052,68.0866709,10.91742202,39.70950798,0.108381364
17.15080393,75.43345769,11.40805934,28.43938761,0.081109555
16.42567285,60.81130532,4.190448346,39.00768589,0.040864923
17.63708569,83.62424209,4.412438986,20.70837947,0.022843615
29.6396921,85.93940128,11.66994638,34.91833876,0.101873785
28.60862219,24.50234562,6.217284911,32.85492069,0.051067101
20.8435198,48.16593777,10.98695552,24.99043715,0.068642205
30.94435355,21.64213152,7.110360952,30.14637001,0.053587893
35.50168755,43.05916602,4.952800461,22.59107476,0.027972271
16.039474,57.58077526,4.643545602,37.43194302,0.043454234
27.45324859,83.75564514,5.252063193,27.15796171,0.035658833
32.2327603,79.25880257,5.999145559,32.52088941,0.048774387
21.30779818,28.92498087,7.908146831,23.17552573,0.045818865
22.69427263,26.51212623,9.611983205,24.12329689,0.057968181
30.34094757,61.24871371,11.89118861,39.83912742,0.118433645
37.44838234,57.24825807,7.532053946,35.06172789,0.066021706
35.24811051,38.6464349,8.145479539,39.2394374,0.079906009
29.57825548,82.96171592,8.174525611,25.9170233,0.052964843
33.25554294,84.91564866,8.315474844,23.29125753,0.048419467
24.12056176,48.18280068,8.141925257,30.06136927,0.061189355
31.0241382,82.321179,4.07019804,29.89336564,0.03041798
26.65453978,46.8764226,4.013798577,23.49893028,0.023579993
19.74840341,71.57717823,4.781330545,34.66439139,0.041435478
32.54345685,53.31595523,4.812452827,27.23555069,0.032767451
28.91161593,28.58082096,9.639175272,23.72730462,0.057177912
23.96553955,84.95539409,5.63932826,26.63966789,0.037557458
37.78347975,51.78676154,11.15771284,31.27317399,0.087234274
15.52335295,71.41409282,11.42885064,34.52941864,0.098657892
22.89432878,45.70216701,11.8071467,29.63781772,0.087484515
16.42203494,21.3216615,11.51265044,30.5118998,0.087818209
34.16318291,27.03712511,6.175106575,22.77891872,0.035165563
32.55268635,54.73536356,8.078214758,38.29381849,0.077336422
23.28380547,68.297505,5.403639762,38.57448396,0.052110654
31.89157256,43.43147286,10.44967724,33.66853181,0.087956323
24.89843065,68.68419214,11.10745364,20.35262818,0.056516468
33.90634479,68.90449126,10.81031071,30.74148432,0.083081249
26.35459157,69.27551351,7.46693559,32.58437944,0.060826366
25.3069932,54.47652978,10.06939108,39.89308446,0.100424767
38.36824789,84.04203051,4.780633357,39.9213391,0.047712321
21.2719775,54.24375626,4.321958165,37.15222471,0.04014259
18.0111835,51.51856354,10.02589131,21.27661984,0.05332927
29.61357783,33.95665733,7.402842195,39.06552782,0.072298984
39.23304531,41.53585611,11.96439412,32.25322494,0.096472574
24.44598034,22.96341448,4.778033727,36.01773541,0.043023489
16.55091909,64.34747055,10.84502145,28.14385699,0.076305183
23.48263168,37.39750207,7.839864524,26.39338942,0.051730149
27.64829136,41.29086781,10.61720156,29.26488291,0.07767779
19.04807517,73.95701652,10.53701826,22.93749026,0.060423188
31.45255545,42.90548282,11.32793601,27.14132278,0.076863792
39.94373473,36.95371244,6.38280009,37.15235,0.059284006
26.2934869,31.83404244,11.59839483,20.75900973,0.060192798
23.86821392,74.24008815,5.213335683,23.01756094,0.029999568
25.01760417,29.07943806,4.655750221,22.50232319,0.026191299
17.87865446,51.76276322,7.452924139,28.06151085,0.052285078
37.08184004,55.48510813,10.62658375,39.93973802,0.106105743
25.37064139,68.11729389,7.787369045,23.4671586,0.045686856
24.68186029,64.32984376,10.63429342,22.90965299,0.060906993
31.49225682,76.75044711,9.837494446,38.3011146,0.094196751
26.05083552,23.13260037,5.675427089,37.64101034,0.053407202
31.20583672,40.75085073,11.591053,20.6448074,0.059823764
16.53615725,39.60938831,4.486249349,35.0341192,0.039292949
35.34308359,30.22118339,11.18623766,33.10931403,0.092592164
38.51259882,40.24247777,6.435547592,35.3548162,0.056881901
31.21913465,41.68357199,8.001184665,29.8900491,0.059788951
38.86414822,56.53191233,7.378814982,39.82758437,0.073470094
18.78580786,66.45931352,5.374676455,20.87694037,0.0280517
26.93540474,46.67703595,6.865174931,24.68743173,0.042370884
30.04516835,70.36291619,5.54347549,27.93091974,0.038708592
29.54341619,43.5315737,5.631091804,28.99555883,0.040819163
25.03654448,40.31985741,5.496454688,38.42734805,0.052803544
23.45211023,57.88316391,7.912139043,31.20008728,0.061714857
18.17060056,21.66014522,10.38345094,20.90221991,0.054259294
24.79356126,25.58523865,8.55176027,28.15725927,0.060198533
19.06652038,49.25786805,11.14565271,28.32980825,0.078938551
33.35914191,86.0038898,9.092355909,39.30981877,0.089354716
20.22077339,70.50582459,9.514720925,31.98394182,0.07607957
16.46413263,26.16885987,9.340857838,32.71302142,0.076391921
28.80915345,79.24226089,7.595673545,34.26506063,0.065066554
29.88074332,71.26105394,9.514710578,35.40078631,0.084207059
36.79782653,62.7662568,4.557661972,32.7010214,0.03726005
29.42454031,77.42050724,10.87881178,24.74388702,0.067296022
23.63702134,48.28768934,10.22249715,37.48091829,0.095787145
35.07529704,35.50507356,5.961839666,34.64239601,0.051633103
28.50697233,55.84163724,10.14425963,34.8374097,0.088349932
16.98200712,58.41892289,4.101140811,39.93113478,0.040940802
29.14626401,57.68284604,5.73797258,36.0505307,0.051714239
37.70046364,59.5551654,4.521097909,36.58302806,0.041348863
24.90781564,86.40934428,10.24181533,39.02811031,0.099929675
22.40814505,83.15719362,10.04699321,23.02268,0.057827177
18.58673643,81.30019256,10.50908819,29.95454753,0.078698745
18.78613805,76.09917676,4.035853547,31.61134047,0.031894685
25.81928711,86.03996751,8.009861813,26.58551458,0.053236575
29.8919956,26.89462492,9.63868958,36.78806688,0.088647189
17.01538513,38.5586283,5.24320903,35.24839243,0.046203672
38.48921473,54.6539162,9.19832582,34.41766149,0.079146216
33.87834044,79.25741452,4.672880794,39.9429888,0.046662206
29.66559796,55.36159981,5.450606849,25.18762747,0.034321964
35.71096677,72.36243175,7.80637452,34.70914503,0.067738146
17.00466892,29.72719337,9.228521221,31.0280895,0.071585846
26.92097194,37.66896691,5.166953016,26.25978365,0.033920767
30.75232817,71.22432665,5.481786647,23.21173741,0.031810448
35.71632265,31.53138062,5.635570937,37.91767674,0.053421939
34.586739,44.59491543,5.909606438,31.90910965,0.04714257
21.92673124,38.54063805,5.812430788,36.49867675,0.053036508
38.52200424,44.4903186,7.161192868,30.90689968,0.055332567
18.10864604,69.58268344,9.230317207,24.39954161,0.056303877
36.87834047,45.74930268,7.504254265,26.75097626,0.050186532
39.27350624,58.86843258,10.20779127,27.63077685,0.070512301
19.42883808,26.99523139,9.754148048,39.45869625,0.096221491
33.05165161,76.35123853,5.012215312,20.11266557,0.025202253
16.00713797,45.8922038,4.390732987,39.71332046,0.043592647
25.13557063,65.39739113,11.02353251,39.6092327,0.109158416
27.90708248,70.77727212,4.638648533,39.92301581,0.04629721
29.51613065,34.67626455,5.186713446,29.53176358,0.038293199
38.39843121,81.92724895,4.177066204,39.27617939,0.0410148
31.80626718,63.13569761,9.026690922,27.91198364,0.062988212
27.03194878,50.01075992,8.658964505,20.52588881,0.044433236
35.24187591,32.76346285,11.89522933,24.48694373,0.072819453
38.76332052,85.96106565,11.09545917,38.9059249,0.107919775
15.55165372,72.85477429,7.28674542,20.27529387,0.036935226
39.56303181,34.56171939,6.972686727,30.91988271,0.053898664
17.15330348,43.63975423,6.374816274,21.51203178,0.034283813
35.35966948,76.67719807,5.21925536,25.72793157,0.033570161
22.00836881,68.69743643,5.104669253,21.76185701,0.027771771
18.30449144,73.60490049,5.058269664,37.19057242,0.047029986
25.99639099,50.88407715,4.912918057,31.82141419,0.039084
31.09891449,70.15333838,5.924096339,38.04212931,0.05634131
24.52379613,47.0545606,6.453349043,33.76706399,0.054477663
16.36413521,34.78840419,11.69263177,39.42058262,0.115232589
29.98652849,64.28739244,8.627786008,30.1975531,0.065134507
37.5600819,88.32097479,11.9007662,32.77421164,0.097509557
24.58038415,41.742068,6.979735583,31.5261764,0.055011094
20.40831944,52.26787145,7.661013061,29.68520859,0.056854693
26.06443365,67.18009597,6.596629273,36.91918731,0.060885548
16.20906778,57.90543975,5.463101207,32.89050271,0.044921036
35.51218961,79.0399457,5.145317662,36.0262453,0.046341619
35.65852027,73.32198945,11.56063358,35.72727873,0.103257495
29.70001159,24.08080427,11.89448545,23.82090321,0.070834347
23.82757222,89.88948637,4.359275972,33.00327065,0.035967591
34.99458411,72.66817176,5.202766998,23.99296038,0.031207446
28.86717562,80.47323214,7.388192738,31.66640956,0.058489384
35.64830771,65.58383985,5.490667811,33.54869369,0.046051183
30.78646981,79.93995896,6.911043149,39.94470143,0.069014889
34.61013683,27.86680825,5.032770799,20.61083956,0.025932408
29.96407483,44.34164849,7.652094054,21.82484788,0.041751447
25.35352671,81.34946605,6.173556929,21.54053393,0.033245428
38.9486465,34.11586479,6.815240446,27.96722573,0.047650842
28.52784562,25.4769469,4.754501212,36.43176723,0.04330372
30.12723796,75.1683258,7.425024406,36.88112666,0.068460816
20.51219099,78.4840309,11.86606089,34.73959191,0.103055528
30.64126974,31.38565527,6.630664375,37.93756484,0.062887815
29.29019124,79.80421879,11.0114342,26.45719888,0.072832926
19.62095995,68.07374569,10.74559313,21.76309289,0.058464335
16.48967743,56.40578783,11.61646735,21.16306056,0.06146
30.10898299,78.11751349,10.3208761,37.04265439,0.095578162
34.09230673,49.34744745,9.276774616,34.60872589,0.080264337
28.08503427,33.57957694,10.85267555,33.97230612,0.092172604
20.66931563,39.93968736,4.605157445,26.79352677,0.030847102
31.66304942,55.36148128,7.702645258,27.59810377,0.053144601
17.00264317,57.19315549,11.91404991,39.16227058,0.116645312
26.04584262,76.39065785,10.15680121,21.27609488,0.054024267
19.08416896,75.39469066,11.69660302,35.47463474,0.10373318
19.61147628,60.695659,10.23707485,26.19266647,0.067034072
20.05734873,74.65498384,10.99905574,20.78109237,0.057143098
24.66767643,33.42414208,9.652237058,34.85140221,0.084098499
16.27875514,23.5045169,10.08401604,26.61823771,0.067104684
24.94483602,81.15436758,8.185424079,34.44295037,0.070482539
27.79268618,25.28881456,11.39390161,34.15308766,0.09728423
27.08235712,37.26819008,10.60031128,30.69573751,0.081346093
24.56960251,68.67232647,10.75107973,35.54746258,0.095543401
35.9786652,48.66135563,9.384072808,31.62076648,0.074182894
18.63316731,81.34197789,6.436639577,25.73273706,0.041408088
27.64241859,40.85858563,4.285038363,34.68230602,0.037153753
16.55103542,20.83099427,11.48524104,31.78279632,0.091258269
16.77889197,41.04589484,8.68896279,20.25454563,0.043997748
29.34664624,60.46525344,6.385143769,38.03288356,0.060711357
29.15046062,46.31568628,5.193080863,30.91287237,0.040133261
36.95083782,57.4410929,10.63618532,37.37254531,0.099375329
28.94684189,81.36186832,10.69216156,37.65473678,0.100652632
38.99477551,83.8739538,10.51606375,28.89933313,0.075976807
16.21737121,38.61818453,9.160661536,30.15319993,0.069055815
17.45019212,52.34983313,6.928123101,28.31508775,0.049042603
16.10164654,58.44008107,6.432562278,28.98873551,0.046617962
19.63192126,86.43787198,4.068438161,37.90294318,0.038551445
28.53175277,89.90321234,10.66886047,35.76288028,0.095387295
31.13930454,36.47850742,4.69946158,22.53051353,0.026470321
16.13962895,70.88859099,9.046039984,32.20615563,0.072834543
38.64927225,46.46217436,8.032599575,39.91813281,0.080161594
36.05413442,20.56757378,8.213514871,31.91101402,0.065525397
22.41531205,20.64767657,11.41370276,35.71743251,0.10191704
16.92968826,52.23962053,4.25292009,35.38122947,0.037618385
19.24717683,54.18344391,10.1871378,27.00635052,0.068779354
18.17361034,21.57987876,4.416419187,27.43698605,0.030293308
18.08209448,68.08491917,4.305228847,34.48152844,0.037112718
27.96404222,40.5802372,7.438541585,29.99967063,0.055788449
21.14618606,59.19251711,4.504601395,31.41141418,0.035373975
23.95349291,41.06433512,10.31315161,34.25811581,0.088327286
39.73763333,31.69940204,8.236504749,35.55150054,0.073205026
32.10785622,48.5021617,4.232310261,25.43033155,0.026907263
38.72451668,36.25913554,4.324005492,22.93587519,0.024793713
18.56391388,57.43606838,8.901348238,25.83589293,0.05749357
24.55348687,33.91799712,10.44889454,30.1507665,0.078760545
28.86829508,55.58841837,7.50239625,26.84282635,0.05034638
16.91895155,31.01649604,8.436645372,31.36725518,0.066158602
15.10468609,66.96822966,10.39863563,21.06931448,0.054773031
31.76085834,72.77563791,8.884049392,30.19500823,0.067063486
31.04548792,27.7275964,5.798081901,27.35969814,0.039658443
25.26972025,52.74616884,8.904416207,30.6933351,0.068326558
27.2411019,24.96101905,9.026235673,28.4506671,0.064200607
25.38607501,61.87277119,9.872855847,25.68451701,0.063394883
15.60012612,38.50830086,8.9669935,38.08215811,0.085370616
23.38429016,56.93371198,11.75393704,23.69529977,0.069628265
19.42705638,56.22227066,5.57830647,33.62731151,0.046895862
17.46060473,84.70480423,11.60872544,38.49289425,0.11171336
38.91801085,58.43582558,8.306715923,30.77339919,0.063906471
29.98399313,60.80989358,9.375649124,37.52816977,0.087962738
33.21640711,48.1157188,4.79569278,22.49702957,0.026972211
22.88409358,86.43557222,7.044607531,29.87577541,0.052615778
24.82867824,74.40301366,10.15503317,29.14050561,0.0739807
20.92309985,39.97837032,9.655288121,20.16237614,0.048668388
17.42414177,79.094671,4.321115105,28.86514683,0.031182405
19.47579094,50.26774521,8.372754108,27.38059513,0.057312748
34.93785113,78.00670005,4.706225544,33.39597456,0.039292247
31.93864513,77.60216478,11.96685143,38.76659557,0.115978522
28.6732219,33.22091307,11.17837271,21.71582177,0.060686887
26.87724682,69.0798792,4.168645283,26.54952773,0.027668891
38.06085709,40.34500785,10.86919663,28.88129475,0.078479118
16.81837369,40.8244869,11.3554368,29.10370756,0.082621328
22.01502033,40.74436538,6.828385781,35.49619442,0.060595427
23.74844634,70.78977733,9.75601324,28.86791332,0.070408936
34.56064531,36.08782293,7.53682997,20.54322603,0.0387077
39.8128655,20.06340847,9.241859877,34.20208189,0.079022712
21.01676287,70.06657974,6.722539234,37.6965939,0.063354208
36.85768335,31.98293207,6.580473893,30.27809425,0.049811052
35.76556901,27.31376767,7.395471111,31.62217043,0.058465212
20.61643494,36.62612844,5.164542069,23.25872878,0.030030171
24.9833145,46.59303656,10.64911172,24.41291889,0.064993975
25.24182173,53.31344292,6.789583163,24.70340478,0.041931455
39.45551671,23.11990285,7.201196431,28.6148395,0.05151527
19.52229753,87.94013328,11.1524369,38.56290442,0.10751759
34.97894928,70.12441374,7.972990513,30.43569533,0.060665878
23.35481785,42.62358457,8.354031275,23.8419529,0.049794105
33.27175864,42.30880801,11.651985,25.32175472,0.073762177
25.50027511,51.39797846,11.09381107,27.68030059,0.076770006
29.45899408,63.83713759,5.355733671,32.46517951,0.043468714
35.81529433,30.24611466,7.785720239,28.80066306,0.056058476
35.10413912,33.22508696,11.77036982,27.84889688,0.081947954
36.66057959,80.1604208,6.978930386,31.29457201,0.05460066
16.49043313,37.93784467,6.972584868,24.8366999,0.043293999
32.30126383,46.61364986,5.560241854,21.57806545,0.029994816
18.49968442,80.98902957,4.914584913,20.4882863,0.025172856
25.3954642,66.42034806,9.922438326,25.02518327,0.062077709
28.71471038,43.91983155,10.16024375,21.83184068,0.055454206
25.06848712,67.8589682,11.75210371,26.72681277,0.078524069
27.9902919,21.37782508,10.18734569,35.45867081,0.090307434
